# source=measured_controller_ablation_timeseries, provisional=false
trial_id,mode,t_s,pitch_deg,command_speed_m_s,protection_triggered
e9_full_04,FULL,0.580,-0.29632,0.000,0
e9_full_04,FULL,0.600,-0.36607,0.000,0
e9_full_04,FULL,0.620,-0.22796,0.000,0
e9_full_04,FULL,0.640,-0.38072,0.000,0
e9_full_04,FULL,0.660,-0.51460,0.000,0
e9_full_04,FULL,0.680,-0.79281,0.000,0
e9_full_04,FULL,0.700,-0.91797,0.000,0
e9_full_04,FULL,0.720,-0.96489,0.000,0
e9_full_04,FULL,0.740,-1.06623,0.000,0
e9_full_04,FULL,0.760,-0.92177,0.000,0
e9_full_04,FULL,0.780,-1.12456,0.000,0
e9_full_04,FULL,0.800,-1.38135,0.000,0
e9_full_04,FULL,0.820,-1.17277,0.000,0
e9_full_04,FULL,0.840,-1.12094,0.000,0
e9_full_04,FULL,0.860,-1.35118,0.000,0
e9_full_04,FULL,0.880,-1.09292,0.000,0
e9_full_04,FULL,0.900,-1.27558,0.000,0
e9_full_04,FULL,0.920,-1.05978,0.000,0
e9_full_04,FULL,0.940,-1.13895,0.000,0
e9_full_04,FULL,0.960,-1.31748,0.000,0
e9_full_04,FULL,0.980,-1.19633,0.000,0
e9_full_04,FULL,1.000,-1.08538,0.000,0
e9_full_04,FULL,1.020,-1.10691,0.000,0
e9_full_04,FULL,1.040,-1.07984,0.000,0
e9_full_04,FULL,1.060,-1.04116,0.000,0
e9_full_04,FULL,1.080,-1.06033,0.000,0
e9_full_04,FULL,1.100,-1.11899,0.000,0
e9_full_04,FULL,1.120,-1.22099,0.000,0
e9_full_04,FULL,1.140,-1.12144,0.000,0
e9_full_04,FULL,1.160,-0.91102,0.000,0
e9_full_04,FULL,1.180,-0.71589,0.000,0
e9_full_04,FULL,1.200,-1.05242,0.000,0
e9_full_04,FULL,1.220,-0.62069,0.000,0
e9_full_04,FULL,1.240,-0.76027,0.000,0
e9_full_04,FULL,1.260,-0.63780,0.000,0
e9_full_04,FULL,1.280,-0.61836,0.000,0
e9_full_04,FULL,1.300,-0.67301,0.000,0
e9_full_04,FULL,1.320,-0.62904,0.000,0
e9_full_04,FULL,1.340,-0.45150,0.000,0
e9_full_04,FULL,1.360,-0.46374,0.000,0
e9_full_04,FULL,1.380,-0.51466,0.000,0
e9_full_04,FULL,1.400,-0.43250,0.000,0
e9_full_04,FULL,1.420,-0.50577,0.000,0
e9_full_04,FULL,1.440,-0.13321,0.000,0
e9_full_04,FULL,1.460,-0.39505,0.000,0
e9_full_04,FULL,1.480,-0.13327,0.000,0
e9_full_04,FULL,1.500,-0.53950,0.000,0
e9_full_04,FULL,1.520,-0.18192,0.000,0
e9_full_04,FULL,1.540,-0.25993,0.000,0
e9_full_04,FULL,1.560,-0.03852,0.000,0
e9_full_04,FULL,1.580,-0.16157,0.000,0
e9_full_04,FULL,1.600,-0.01415,0.000,0
e9_full_04,FULL,1.620,-0.20859,0.000,0
e9_full_04,FULL,1.640,-0.04037,0.000,0
e9_full_04,FULL,1.660,0.08949,0.000,0
e9_full_04,FULL,1.680,-0.14121,0.000,0
e9_full_04,FULL,1.700,-0.00215,0.000,0
e9_full_04,FULL,1.720,-0.07314,0.000,0
e9_full_04,FULL,1.740,0.17675,0.000,0
e9_full_04,FULL,1.760,0.33833,0.000,0
e9_full_04,FULL,1.780,0.21869,0.000,0
e9_full_04,FULL,1.800,0.27170,0.000,0
e9_full_04,FULL,1.820,0.26688,0.000,0
e9_full_04,FULL,1.840,0.03950,0.000,0
e9_full_04,FULL,1.860,0.31413,0.000,0
e9_full_04,FULL,1.880,-0.04478,0.000,0
e9_full_04,FULL,1.900,0.03043,0.000,0
e9_full_04,FULL,1.920,-0.09944,0.000,0
e9_full_04,FULL,1.940,0.07183,0.000,0
e9_full_04,FULL,1.960,0.34871,0.000,0
e9_full_04,FULL,1.980,0.15416,0.000,0
e9_full_04,FULL,2.000,0.03574,0.000,0
e9_full_04,FULL,2.020,0.09980,0.000,0
e9_full_04,FULL,2.040,0.02348,0.000,0
e9_full_04,FULL,2.060,0.06783,0.000,0
e9_full_04,FULL,2.080,0.24093,0.000,0
e9_full_04,FULL,2.100,0.14159,0.000,0
e9_full_04,FULL,2.120,0.23170,0.000,0
e9_full_04,FULL,2.140,0.09358,0.000,0
e9_full_04,FULL,2.160,0.22551,0.000,0
e9_full_04,FULL,2.180,0.23185,0.000,0
e9_full_04,FULL,2.200,0.21085,0.000,0
e9_full_04,FULL,2.220,-0.07142,0.000,0
e9_full_04,FULL,2.240,-0.04464,0.000,0
e9_full_04,FULL,2.260,0.06450,0.000,0
e9_full_04,FULL,2.280,0.05084,0.000,0
e9_full_04,FULL,2.300,0.17481,0.000,0
e9_full_04,FULL,2.320,-0.07930,0.000,0
e9_full_04,FULL,2.340,0.23134,0.000,0
e9_full_04,FULL,2.360,0.16689,0.000,0
e9_full_04,FULL,2.380,-0.03704,0.000,0
e9_full_04,FULL,2.400,-0.12028,0.000,0
e9_full_04,FULL,2.420,0.15631,0.000,0
e9_full_04,FULL,2.440,0.21327,0.000,0
e9_full_04,FULL,2.460,0.15394,0.000,0
e9_full_04,FULL,2.480,0.06677,0.000,0
e9_full_04,FULL,2.500,0.04840,0.000,0
e9_full_04,FULL,2.520,0.00027,0.000,0
e9_full_04,FULL,2.540,0.09985,0.000,0
e9_full_04,FULL,2.560,0.16121,0.000,0
e9_full_04,FULL,2.580,0.11807,0.000,0
e9_full_04,FULL,2.600,0.30038,0.000,0
e9_full_04,FULL,2.620,0.05490,0.000,0
e9_full_04,FULL,2.640,0.05728,0.000,0
e9_full_04,FULL,2.660,0.08000,0.000,0
e9_full_04,FULL,2.680,-0.12901,0.000,0
e9_full_04,FULL,2.700,0.03039,0.000,0
e9_full_04,FULL,2.720,-0.21416,0.000,0
e9_full_04,FULL,2.740,-0.03214,0.000,0
e9_full_04,FULL,2.760,0.00164,0.000,0
e9_full_04,FULL,2.780,0.13565,0.000,0
e9_full_04,FULL,2.800,0.48782,0.000,0
e9_full_04,FULL,2.820,0.14043,0.000,0
e9_full_04,FULL,2.840,0.08986,0.000,0
e9_full_04,FULL,2.860,0.05309,0.000,0
e9_full_04,FULL,2.880,-0.18155,0.000,0
e9_full_04,FULL,2.900,-0.04029,0.000,0
e9_full_04,FULL,2.920,-0.08660,0.000,0
e9_full_04,FULL,2.940,-0.00942,0.000,0
e9_full_04,FULL,2.960,-0.05099,0.000,0
e9_full_04,FULL,2.980,0.08102,0.000,0
e9_full_04,FULL,3.000,-0.11234,0.000,0
e9_full_05,FULL,-0.200,-0.03044,0.000,0
e9_full_05,FULL,-0.180,-0.01624,0.000,0
e9_full_05,FULL,-0.160,-0.02218,0.000,0
e9_full_05,FULL,-0.140,-0.04849,0.000,0
e9_full_05,FULL,-0.120,-0.17344,0.000,0
e9_full_05,FULL,-0.100,-0.12754,0.000,0
e9_full_05,FULL,-0.080,-0.20659,0.000,0
e9_full_05,FULL,-0.060,-0.17477,0.000,0
e9_full_05,FULL,-0.040,-0.28477,0.000,0
e9_full_05,FULL,-0.020,-0.02528,0.000,0
e9_full_05,FULL,0.000,8.66458,0.000,0
e9_full_05,FULL,0.020,8.01346,0.000,0
e9_full_05,FULL,0.040,7.62817,0.000,0
e9_full_05,FULL,0.060,7.33825,0.000,0
e9_full_05,FULL,0.080,6.94469,0.000,0
e9_full_05,FULL,0.100,6.27293,0.000,0
e9_full_05,FULL,0.120,5.88472,0.000,0
e9_full_05,FULL,0.140,5.08535,0.000,0
e9_full_05,FULL,0.160,4.94042,0.000,0
e9_full_05,FULL,0.180,4.65185,0.000,0
e9_full_05,FULL,0.200,4.29426,0.000,0
e9_full_05,FULL,0.220,3.78240,0.000,0
e9_full_05,FULL,0.240,3.64756,0.000,0
e9_full_05,FULL,0.260,3.17728,0.000,0
e9_full_05,FULL,0.280,2.84360,0.000,0
e9_full_05,FULL,0.300,2.43281,0.000,0
e9_full_05,FULL,0.320,2.41725,0.000,0
e9_full_05,FULL,0.340,1.94012,0.000,0
e9_full_05,FULL,0.360,1.70510,0.000,0
e9_full_05,FULL,0.380,1.62717,0.000,0
e9_full_05,FULL,0.400,1.04032,0.000,0
e9_full_05,FULL,0.420,1.17792,0.000,0
e9_full_05,FULL,0.440,0.79391,0.000,0
e9_full_05,FULL,0.460,0.58557,0.000,0
e9_full_05,FULL,0.480,0.49239,0.000,0
e9_full_05,FULL,0.500,0.16612,0.000,0
e9_full_05,FULL,0.520,0.16644,0.000,0
e9_full_05,FULL,0.540,0.06577,0.000,0
e9_full_05,FULL,0.560,0.04706,0.000,0
e9_full_05,FULL,0.580,-0.12103,0.000,0
e9_full_05,FULL,0.600,-0.39528,0.000,0
e9_full_05,FULL,0.620,-0.41543,0.000,0
e9_full_05,FULL,0.640,-0.33366,0.000,0
e9_full_05,FULL,0.660,-0.27891,0.000,0
e9_full_05,FULL,0.680,-0.25858,0.000,0
e9_full_05,FULL,0.700,-0.65324,0.000,0
e9_full_05,FULL,0.720,-0.51268,0.000,0
e9_full_05,FULL,0.740,-0.65149,0.000,0
e9_full_05,FULL,0.760,-0.59738,0.000,0
e9_full_05,FULL,0.780,-0.65190,0.000,0
e9_full_05,FULL,0.800,-0.66214,0.000,0
e9_full_05,FULL,0.820,-0.49469,0.000,0
e9_full_05,FULL,0.840,-0.69185,0.000,0
e9_full_05,FULL,0.860,-0.70541,0.000,0
e9_full_05,FULL,0.880,-0.65965,0.000,0
e9_full_05,FULL,0.900,-0.68089,0.000,0
e9_full_05,FULL,0.920,-0.65705,0.000,0
e9_full_05,FULL,0.940,-0.72503,0.000,0
e9_full_05,FULL,0.960,-0.42760,0.000,0
e9_full_05,FULL,0.980,-0.70688,0.000,0
e9_full_05,FULL,1.000,-0.58883,0.000,0
e9_full_05,FULL,1.020,-0.72848,0.000,0
e9_full_05,FULL,1.040,-0.57619,0.000,0
e9_full_05,FULL,1.060,-0.52687,0.000,0
e9_full_05,FULL,1.080,-0.53414,0.000,0
e9_full_05,FULL,1.100,-0.57409,0.000,0
e9_full_05,FULL,1.120,-0.49024,0.000,0
e9_full_05,FULL,1.140,-0.35528,0.000,0
e9_full_05,FULL,1.160,-0.38813,0.000,0
e9_full_05,FULL,1.180,-0.18129,0.000,0
e9_full_05,FULL,1.200,-0.38303,0.000,0
e9_full_05,FULL,1.220,-0.30045,0.000,0
e9_full_05,FULL,1.240,-0.30869,0.000,0
e9_full_05,FULL,1.260,-0.46119,0.000,0
e9_full_05,FULL,1.280,-0.19101,0.000,0
e9_full_05,FULL,1.300,-0.00542,0.000,0
e9_full_05,FULL,1.320,-0.12238,0.000,0
e9_full_05,FULL,1.340,-0.20067,0.000,0
e9_full_05,FULL,1.360,-0.20831,0.000,0
e9_full_05,FULL,1.380,-0.31327,0.000,0
e9_full_05,FULL,1.400,-0.31933,0.000,0
e9_full_05,FULL,1.420,-0.23297,0.000,0
e9_full_05,FULL,1.440,-0.27311,0.000,0
e9_full_05,FULL,1.460,0.07701,0.000,0
e9_full_05,FULL,1.480,0.02710,0.000,0
e9_full_05,FULL,1.500,-0.04161,0.000,0
e9_full_05,FULL,1.520,0.06870,0.000,0
e9_full_05,FULL,1.540,-0.19564,0.000,0
e9_full_05,FULL,1.560,0.00310,0.000,0
e9_full_05,FULL,1.580,-0.13891,0.000,0
e9_full_05,FULL,1.600,-0.03982,0.000,0
e9_full_05,FULL,1.620,-0.03763,0.000,0
e9_full_05,FULL,1.640,-0.10343,0.000,0
e9_full_05,FULL,1.660,-0.04595,0.000,0
e9_full_05,FULL,1.680,-0.03088,0.000,0
e9_full_05,FULL,1.700,0.14397,0.000,0
e9_full_05,FULL,1.720,0.06049,0.000,0
e9_full_05,FULL,1.740,0.02880,0.000,0
e9_full_05,FULL,1.760,0.29250,0.000,0
e9_full_05,FULL,1.780,-0.22318,0.000,0
e9_full_05,FULL,1.800,-0.12417,0.000,0
e9_full_05,FULL,1.820,0.07583,0.000,0
e9_full_05,FULL,1.840,-0.22010,0.000,0
e9_full_05,FULL,1.860,0.03932,0.000,0
e9_full_05,FULL,1.880,0.01729,0.000,0
e9_full_05,FULL,1.900,0.22780,0.000,0
e9_full_05,FULL,1.920,0.00662,0.000,0
e9_full_05,FULL,1.940,0.05251,0.000,0
e9_full_05,FULL,1.960,-0.27372,0.000,0
e9_full_05,FULL,1.980,0.01694,0.000,0
e9_full_05,FULL,2.000,0.02550,0.000,0
e9_full_05,FULL,2.020,-0.03747,0.000,0
e9_full_05,FULL,2.040,0.10154,0.000,0
e9_full_05,FULL,2.060,0.06308,0.000,0
e9_full_05,FULL,2.080,-0.00741,0.000,0
e9_full_05,FULL,2.100,0.11162,0.000,0
e9_full_05,FULL,2.120,-0.24169,0.000,0
e9_full_05,FULL,2.140,0.07037,0.000,0
e9_full_05,FULL,2.160,-0.04197,0.000,0
e9_full_05,FULL,2.180,0.20263,0.000,0
e9_full_05,FULL,2.200,0.07817,0.000,0
e9_full_05,FULL,2.220,-0.18140,0.000,0
e9_full_05,FULL,2.240,0.08358,0.000,0
e9_full_05,FULL,2.260,-0.19342,0.000,0
e9_full_05,FULL,2.280,-0.02931,0.000,0
e9_full_05,FULL,2.300,0.00012,0.000,0
e9_full_05,FULL,2.320,0.05059,0.000,0
e9_full_05,FULL,2.340,0.27828,0.000,0
e9_full_05,FULL,2.360,0.17136,0.000,0
e9_full_05,FULL,2.380,0.06899,0.000,0
e9_full_05,FULL,2.400,0.01761,0.000,0
e9_full_05,FULL,2.420,0.25693,0.000,0
e9_full_05,FULL,2.440,-0.08931,0.000,0
e9_full_05,FULL,2.460,-0.06759,0.000,0
e9_full_05,FULL,2.480,0.02834,0.000,0
e9_full_05,FULL,2.500,-0.08404,0.000,0
e9_full_05,FULL,2.520,-0.16263,0.000,0
e9_full_05,FULL,2.540,0.18482,0.000,0
e9_full_05,FULL,2.560,0.02957,0.000,0
e9_full_05,FULL,2.580,-0.10441,0.000,0
e9_full_05,FULL,2.600,0.02640,0.000,0
e9_full_05,FULL,2.620,0.10494,0.000,0
e9_full_05,FULL,2.640,-0.17377,0.000,0
e9_full_05,FULL,2.660,0.08896,0.000,0
e9_full_05,FULL,2.680,0.08049,0.000,0
e9_full_05,FULL,2.700,0.00898,0.000,0
e9_full_05,FULL,2.720,0.10417,0.000,0
e9_full_05,FULL,2.740,-0.42370,0.000,0
e9_full_05,FULL,2.760,-0.03688,0.000,0
e9_full_05,FULL,2.780,-0.01739,0.000,0
e9_full_05,FULL,2.800,-0.07825,0.000,0
e9_full_05,FULL,2.820,0.00541,0.000,0
e9_full_05,FULL,2.840,0.02769,0.000,0
e9_full_05,FULL,2.860,0.03682,0.000,0
e9_full_05,FULL,2.880,-0.19223,0.000,0
e9_full_05,FULL,2.900,0.23150,0.000,0
e9_full_05,FULL,2.920,-0.06041,0.000,0
e9_full_05,FULL,2.940,-0.07599,0.000,0
e9_full_05,FULL,2.960,-0.01449,0.000,0
e9_full_05,FULL,2.980,0.06984,0.000,0
e9_full_05,FULL,3.000,0.04879,0.000,0
e9_full_06,FULL,-0.200,-0.11944,0.000,0
e9_full_06,FULL,-0.180,0.00897,0.000,0
e9_full_06,FULL,-0.160,-0.05532,0.000,0
e9_full_06,FULL,-0.140,0.14756,0.000,0
e9_full_06,FULL,-0.120,0.05511,0.000,0
e9_full_06,FULL,-0.100,0.11395,0.000,0
e9_full_06,FULL,-0.080,0.19896,0.000,0
e9_full_06,FULL,-0.060,-0.11170,0.000,0
e9_full_06,FULL,-0.040,-0.12382,0.000,0
e9_full_06,FULL,-0.020,-0.06919,0.000,0
e9_full_06,FULL,0.000,8.73071,0.000,0
e9_full_06,FULL,0.020,8.48379,0.000,0
e9_full_06,FULL,0.040,7.98634,0.000,0
e9_full_06,FULL,0.060,7.49019,0.000,0
e9_full_06,FULL,0.080,7.01883,0.000,0
e9_full_06,FULL,0.100,6.71332,0.000,0
e9_full_06,FULL,0.120,6.26872,0.000,0
e9_full_06,FULL,0.140,5.85638,0.000,0
e9_full_06,FULL,0.160,5.41902,0.000,0
e9_full_06,FULL,0.180,4.78550,0.000,0
e9_full_06,FULL,0.200,4.71367,0.000,0
e9_full_06,FULL,0.220,4.13540,0.000,0
e9_full_06,FULL,0.240,4.03462,0.000,0
e9_full_06,FULL,0.260,3.38284,0.000,0
e9_full_06,FULL,0.280,3.18332,0.000,0
e9_full_06,FULL,0.300,2.88484,0.000,0
e9_full_06,FULL,0.320,2.38483,0.000,0
e9_full_06,FULL,0.340,2.20704,0.000,0
e9_full_06,FULL,0.360,2.10552,0.000,0
e9_full_06,FULL,0.380,1.60527,0.000,0
e9_full_06,FULL,0.400,1.46734,0.000,0
e9_full_06,FULL,0.420,1.23403,0.000,0
e9_full_06,FULL,0.440,1.00254,0.000,0
e9_full_06,FULL,0.460,0.73271,0.000,0
e9_full_06,FULL,0.480,0.66212,0.000,0
e9_full_06,FULL,0.500,0.45451,0.000,0
e9_full_06,FULL,0.520,0.33586,0.000,0
e9_full_06,FULL,0.540,0.10307,0.000,0
e9_full_06,FULL,0.560,0.02286,0.000,0
e9_full_06,FULL,0.580,-0.29286,0.000,0
e9_full_06,FULL,0.600,-0.30891,0.000,0
e9_full_06,FULL,0.620,-0.26989,0.000,0
e9_full_06,FULL,0.640,-0.32632,0.000,0
e9_full_06,FULL,0.660,-0.68388,0.000,0
e9_full_06,FULL,0.680,-0.66939,0.000,0
e9_full_06,FULL,0.700,-0.53096,0.000,0
e9_full_06,FULL,0.720,-0.51011,0.000,0
e9_full_06,FULL,0.740,-1.02529,0.000,0
e9_full_06,FULL,0.760,-0.81636,0.000,0
e9_full_06,FULL,0.780,-0.76709,0.000,0
e9_full_06,FULL,0.800,-0.81966,0.000,0
e9_full_06,FULL,0.820,-0.75576,0.000,0
e9_full_06,FULL,0.840,-0.87167,0.000,0
e9_full_06,FULL,0.860,-0.67395,0.000,0
e9_full_06,FULL,0.880,-0.98162,0.000,0
e9_full_06,FULL,0.900,-0.92775,0.000,0
e9_full_06,FULL,0.920,-0.86957,0.000,0
e9_full_06,FULL,0.940,-0.78369,0.000,0
e9_full_06,FULL,0.960,-0.66333,0.000,0
e9_full_06,FULL,0.980,-0.70790,0.000,0
e9_full_06,FULL,1.000,-0.87633,0.000,0
e9_full_06,FULL,1.020,-0.59007,0.000,0
e9_full_06,FULL,1.040,-0.58948,0.000,0
e9_full_06,FULL,1.060,-0.69725,0.000,0
e9_full_06,FULL,1.080,-0.68198,0.000,0
e9_full_06,FULL,1.100,-0.58357,0.000,0
e9_full_06,FULL,1.120,-0.81511,0.000,0
e9_full_06,FULL,1.140,-0.63083,0.000,0
e9_full_06,FULL,1.160,-0.37317,0.000,0
e9_full_06,FULL,1.180,-0.45093,0.000,0
e9_full_06,FULL,1.200,-0.26833,0.000,0
e9_full_06,FULL,1.220,-0.57165,0.000,0
e9_full_06,FULL,1.240,-0.50353,0.000,0
e9_full_06,FULL,1.260,-0.44552,0.000,0
e9_full_06,FULL,1.280,-0.30729,0.000,0
e9_full_06,FULL,1.300,-0.21748,0.000,0
e9_full_06,FULL,1.320,-0.26608,0.000,0
e9_full_06,FULL,1.340,-0.43665,0.000,0
e9_full_06,FULL,1.360,-0.31204,0.000,0
e9_full_06,FULL,1.380,-0.23794,0.000,0
e9_full_06,FULL,1.400,-0.32113,0.000,0
e9_full_06,FULL,1.420,-0.23199,0.000,0
e9_full_06,FULL,1.440,-0.09590,0.000,0
e9_full_06,FULL,1.460,-0.32732,0.000,0
e9_full_06,FULL,1.480,0.11338,0.000,0
e9_full_06,FULL,1.500,-0.15228,0.000,0
e9_full_06,FULL,1.520,-0.06374,0.000,0
e9_full_06,FULL,1.540,-0.11731,0.000,0
e9_full_06,FULL,1.560,-0.04070,0.000,0
e9_full_06,FULL,1.580,0.01729,0.000,0
e9_full_06,FULL,1.600,-0.01561,0.000,0
e9_full_06,FULL,1.620,-0.11553,0.000,0
e9_full_06,FULL,1.640,-0.20099,0.000,0
e9_full_06,FULL,1.660,-0.02233,0.000,0
e9_full_06,FULL,1.680,0.02293,0.000,0
e9_full_06,FULL,1.700,0.07879,0.000,0
e9_full_06,FULL,1.720,0.12221,0.000,0
e9_full_06,FULL,1.740,0.03248,0.000,0
e9_full_06,FULL,1.760,0.07581,0.000,0
e9_full_06,FULL,1.780,0.21488,0.000,0
e9_full_06,FULL,1.800,0.15756,0.000,0
e9_full_06,FULL,1.820,0.02351,0.000,0
e9_full_06,FULL,1.840,0.09882,0.000,0
e9_full_06,FULL,1.860,-0.06282,0.000,0
e9_full_06,FULL,1.880,0.21485,0.000,0
e9_full_06,FULL,1.900,-0.18807,0.000,0
e9_full_06,FULL,1.920,0.08670,0.000,0
e9_full_06,FULL,1.940,0.03429,0.000,0
e9_full_06,FULL,1.960,-0.09912,0.000,0
e9_full_06,FULL,1.980,0.35326,0.000,0
e9_full_06,FULL,2.000,0.19581,0.000,0
e9_full_06,FULL,2.020,0.00386,0.000,0
e9_full_06,FULL,2.040,0.06657,0.000,0
e9_full_06,FULL,2.060,-0.03176,0.000,0
e9_full_06,FULL,2.080,0.21623,0.000,0
e9_full_06,FULL,2.100,0.07325,0.000,0
e9_full_06,FULL,2.120,-0.04572,0.000,0
e9_full_06,FULL,2.140,-0.11016,0.000,0
e9_full_06,FULL,2.160,-0.00400,0.000,0
e9_full_06,FULL,2.180,-0.16526,0.000,0
e9_full_06,FULL,2.200,0.04483,0.000,0
e9_full_06,FULL,2.220,0.07737,0.000,0
e9_full_06,FULL,2.240,0.09131,0.000,0
e9_full_06,FULL,2.260,-0.06234,0.000,0
e9_full_06,FULL,2.280,-0.19816,0.000,0
e9_full_06,FULL,2.300,0.17601,0.000,0
e9_full_06,FULL,2.320,0.18418,0.000,0
e9_full_06,FULL,2.340,-0.09730,0.000,0
e9_full_06,FULL,2.360,0.03736,0.000,0
e9_full_06,FULL,2.380,-0.07205,0.000,0
e9_full_06,FULL,2.400,0.07838,0.000,0
e9_full_06,FULL,2.420,-0.10050,0.000,0
e9_full_06,FULL,2.440,-0.12013,0.000,0
e9_full_06,FULL,2.460,0.05724,0.000,0
e9_full_06,FULL,2.480,0.17777,0.000,0
e9_full_06,FULL,2.500,0.11125,0.000,0
e9_full_06,FULL,2.520,-0.00990,0.000,0
e9_full_06,FULL,2.540,-0.08958,0.000,0
e9_full_06,FULL,2.560,-0.00858,0.000,0
e9_full_06,FULL,2.580,-0.26844,0.000,0
e9_full_06,FULL,2.600,0.05967,0.000,0
e9_full_06,FULL,2.620,-0.08695,0.000,0
e9_full_06,FULL,2.640,-0.02696,0.000,0
e9_full_06,FULL,2.660,-0.05186,0.000,0
e9_full_06,FULL,2.680,-0.11975,0.000,0
e9_full_06,FULL,2.700,0.05523,0.000,0
e9_full_06,FULL,2.720,-0.06644,0.000,0
e9_full_06,FULL,2.740,0.06270,0.000,0
e9_full_06,FULL,2.760,0.00355,0.000,0
e9_full_06,FULL,2.780,-0.08678,0.000,0
e9_full_06,FULL,2.800,-0.15615,0.000,0
e9_full_06,FULL,2.820,-0.04568,0.000,0
e9_full_06,FULL,2.840,0.12363,0.000,0
e9_full_06,FULL,2.860,0.00411,0.000,0
e9_full_06,FULL,2.880,-0.01293,0.000,0
e9_full_06,FULL,2.900,0.00741,0.000,0
e9_full_06,FULL,2.920,-0.13827,0.000,0
e9_full_06,FULL,2.940,-0.00580,0.000,0
e9_full_06,FULL,2.960,-0.12496,0.000,0
e9_full_06,FULL,2.980,0.01352,0.000,0
e9_full_06,FULL,3.000,0.14432,0.000,0
e9_full_07,FULL,-0.200,-0.03918,0.000,0
e9_full_07,FULL,-0.180,-0.02483,0.000,0
e9_full_07,FULL,-0.160,0.06432,0.000,0
e9_full_07,FULL,-0.140,-0.20071,0.000,0
e9_full_07,FULL,-0.120,-0.26775,0.000,0
e9_full_07,FULL,-0.100,0.04761,0.000,0
e9_full_07,FULL,-0.080,-0.22014,0.000,0
e9_full_07,FULL,-0.060,-0.23562,0.000,0
e9_full_07,FULL,-0.040,0.00347,0.000,0
e9_full_07,FULL,-0.020,0.14072,0.000,0
e9_full_07,FULL,0.000,6.69015,0.000,0
e9_full_07,FULL,0.020,6.46812,0.000,0
e9_full_07,FULL,0.040,5.87019,0.000,0
e9_full_07,FULL,0.060,5.75277,0.000,0
e9_full_07,FULL,0.080,5.47003,0.000,0
e9_full_07,FULL,0.100,5.10176,0.000,0
e9_full_07,FULL,0.120,4.98195,0.000,0
e9_full_07,FULL,0.140,4.58996,0.000,0
e9_full_07,FULL,0.160,4.23950,0.000,0
e9_full_07,FULL,0.180,4.18239,0.000,0
e9_full_07,FULL,0.200,3.57957,0.000,0
e9_full_07,FULL,0.220,3.51780,0.000,0
e9_full_07,FULL,0.240,3.20219,0.000,0
e9_full_07,FULL,0.260,2.95724,0.000,0
e9_full_07,FULL,0.280,2.57554,0.000,0
e9_full_07,FULL,0.300,2.32102,0.000,0
e9_full_07,FULL,0.320,2.18052,0.000,0
e9_full_07,FULL,0.340,1.99533,0.000,0
e9_full_07,FULL,0.360,1.75809,0.000,0
e9_full_07,FULL,0.380,1.39157,0.000,0
e9_full_07,FULL,0.400,1.48767,0.000,0
e9_full_07,FULL,0.420,1.04717,0.000,0
e9_full_07,FULL,0.440,0.76729,0.000,0
e9_full_07,FULL,0.460,0.63116,0.000,0
e9_full_07,FULL,0.480,0.56207,0.000,0
e9_full_07,FULL,0.500,0.25278,0.000,0
e9_full_07,FULL,0.520,0.17624,0.000,0
e9_full_07,FULL,0.540,-0.05014,0.000,0
e9_full_07,FULL,0.560,0.04913,0.000,0
e9_full_07,FULL,0.580,-0.06270,0.000,0
e9_full_07,FULL,0.600,-0.07070,0.000,0
e9_full_07,FULL,0.620,-0.25266,0.000,0
e9_full_07,FULL,0.640,-0.45413,0.000,0
e9_full_07,FULL,0.660,-0.67552,0.000,0
e9_full_07,FULL,0.680,-0.55945,0.000,0
e9_full_07,FULL,0.700,-0.56037,0.000,0
e9_full_07,FULL,0.720,-0.62378,0.000,0
e9_full_07,FULL,0.740,-0.69571,0.000,0
e9_full_07,FULL,0.760,-0.77120,0.000,0
e9_full_07,FULL,0.780,-0.94126,0.000,0
e9_full_07,FULL,0.800,-0.93273,0.000,0
e9_full_07,FULL,0.820,-0.97473,0.000,0
e9_full_07,FULL,0.840,-0.92317,0.000,0
e9_full_07,FULL,0.860,-1.07065,0.000,0
e9_full_07,FULL,0.880,-0.84166,0.000,0
e9_full_07,FULL,0.900,-0.79342,0.000,0
e9_full_07,FULL,0.920,-0.96541,0.000,0
e9_full_07,FULL,0.940,-0.96815,0.000,0
e9_full_07,FULL,0.960,-0.91786,0.000,0
e9_full_07,FULL,0.980,-0.95551,0.000,0
e9_full_07,FULL,1.000,-0.70794,0.000,0
e9_full_07,FULL,1.020,-0.73802,0.000,0
e9_full_07,FULL,1.040,-0.72961,0.000,0
e9_full_07,FULL,1.060,-0.71786,0.000,0
e9_full_07,FULL,1.080,-0.75922,0.000,0
e9_full_07,FULL,1.100,-0.63648,0.000,0
e9_full_07,FULL,1.120,-0.74735,0.000,0
e9_full_07,FULL,1.140,-0.64966,0.000,0
e9_full_07,FULL,1.160,-0.87650,0.000,0
e9_full_07,FULL,1.180,-0.65375,0.000,0
e9_full_07,FULL,1.200,-0.67529,0.000,0
e9_full_07,FULL,1.220,-0.64435,0.000,0
e9_full_07,FULL,1.240,-0.46737,0.000,0
e9_full_07,FULL,1.260,-0.47385,0.000,0
e9_full_07,FULL,1.280,-0.47856,0.000,0
e9_full_07,FULL,1.300,-0.50270,0.000,0
e9_full_07,FULL,1.320,-0.49723,0.000,0
e9_full_07,FULL,1.340,-0.33326,0.000,0
e9_full_07,FULL,1.360,-0.34548,0.000,0
