trial_id,command_type,t_s,cmd_speed_m_s,cmd_yaw_rad_s,measured_speed_m_s,measured_yaw_rad_s,pitch_deg,protection_triggered,provisional,source
yaw_left,yaw_step,3.680,0.0000,0.0000,0.0101,0.0506,-0.1258,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.700,0.0000,0.0000,-0.0070,0.0203,0.0282,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.720,0.0000,0.0000,0.0005,0.0294,-0.0339,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.740,0.0000,0.0000,-0.0060,0.0215,-0.0077,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.760,0.0000,0.0000,0.0003,0.0447,0.0031,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.780,0.0000,0.0000,0.0049,0.0205,0.1270,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.800,0.0000,0.0000,-0.0176,0.0381,0.2126,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.820,0.0000,0.0000,-0.0045,0.0102,-0.0674,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.840,0.0000,0.0000,0.0030,0.0311,-0.0055,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.860,0.0000,0.0000,0.0050,-0.0033,-0.2658,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.880,0.0000,0.0000,-0.0085,0.0392,0.0310,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.900,0.0000,0.0000,0.0040,0.0030,-0.0043,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.920,0.0000,0.0000,0.0038,0.0035,-0.0332,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.940,0.0000,0.0000,-0.0049,0.0028,-0.0070,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.960,0.0000,0.0000,-0.0018,0.0161,-0.0133,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.980,0.0000,0.0000,0.0058,0.0155,-0.0067,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,4.000,0.0000,0.0000,-0.0034,-0.0027,-0.1181,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.500,0.0000,0.0000,0.0206,0.0063,0.0191,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.480,0.0000,0.0000,-0.0046,0.0111,-0.2751,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.460,0.0000,0.0000,0.0024,0.0054,0.0278,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.440,0.0000,0.0000,-0.0026,-0.0155,-0.0784,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.420,0.0000,0.0000,-0.0020,-0.0018,-0.3363,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.400,0.0000,0.0000,-0.0087,0.0211,0.0290,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.380,0.0000,0.0000,0.0203,-0.0376,-0.2261,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.360,0.0000,0.0000,-0.0070,0.0157,-0.1188,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.340,0.0000,0.0000,0.0029,0.0050,-0.0291,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.320,0.0000,0.0000,-0.0157,0.0218,0.0048,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.300,0.0000,0.0000,0.0009,-0.0077,-0.0976,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.280,0.0000,0.0000,-0.0086,0.0070,0.1584,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.260,0.0000,0.0000,0.0139,-0.0047,0.1287,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.240,0.0000,0.0000,-0.0038,0.0154,-0.1216,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.220,0.0000,0.0000,0.0064,-0.0129,-0.1209,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.200,0.0000,0.0000,0.0007,-0.0027,0.0252,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.180,0.0000,0.0000,0.0049,0.0110,0.1838,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.160,0.0000,0.0000,0.0127,-0.0202,-0.1039,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.140,0.0000,0.0000,-0.0017,-0.0371,0.0649,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.120,0.0000,0.0000,0.0044,-0.0016,0.0623,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.100,0.0000,0.0000,-0.0067,0.0143,0.1350,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.080,0.0000,0.0000,-0.0010,0.0024,0.0808,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.060,0.0000,0.0000,0.0118,-0.0109,-0.0792,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.040,0.0000,0.0000,0.0133,0.0146,-0.0237,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,-0.020,0.0000,0.0000,-0.0043,0.0280,0.1281,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.000,0.0000,-1.0000,0.0046,0.0142,0.0356,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.020,0.0000,-1.0000,-0.0080,-0.1150,0.2489,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.040,0.0000,-1.0000,0.0149,-0.2195,0.5876,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.060,0.0000,-1.0000,0.0052,-0.2952,0.8362,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.080,0.0000,-1.0000,-0.0146,-0.3703,1.1584,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.100,0.0000,-1.0000,0.0053,-0.4348,1.1183,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.120,0.0000,-1.0000,0.0149,-0.4861,1.3955,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.140,0.0000,-1.0000,0.0051,-0.5605,1.6889,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.160,0.0000,-1.0000,0.0101,-0.5761,1.7464,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.180,0.0000,-1.0000,0.0229,-0.6507,1.9234,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.200,0.0000,-1.0000,0.0100,-0.6934,1.9925,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.220,0.0000,-1.0000,0.0023,-0.7283,1.9459,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.240,0.0000,-1.0000,-0.0042,-0.7490,2.1667,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.260,0.0000,-1.0000,0.0067,-0.7482,2.1773,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.280,0.0000,-1.0000,0.0088,-0.8080,2.2879,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.300,0.0000,-1.0000,-0.0074,-0.8028,1.9949,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.320,0.0000,-1.0000,-0.0020,-0.8664,2.0174,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.340,0.0000,-1.0000,-0.0097,-0.8438,1.6991,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.360,0.0000,-1.0000,0.0043,-0.8541,1.8663,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.380,0.0000,-1.0000,0.0151,-0.8862,1.5854,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.400,0.0000,-1.0000,-0.0001,-0.9265,1.3196,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.420,0.0000,-1.0000,0.0088,-0.8958,1.6075,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.440,0.0000,-1.0000,-0.0060,-0.9402,1.1798,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.460,0.0000,-1.0000,0.0142,-0.9464,1.0487,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.480,0.0000,-1.0000,0.0129,-0.9464,0.9322,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.500,0.0000,-1.0000,0.0001,-0.9503,0.7207,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.520,0.0000,-1.0000,-0.0062,-0.9207,0.6196,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.540,0.0000,-1.0000,-0.0032,-0.9519,0.3920,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.560,0.0000,-1.0000,-0.0075,-0.9609,0.5782,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.580,0.0000,-1.0000,-0.0043,-0.9405,0.3163,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.600,0.0000,-1.0000,-0.0043,-0.9993,0.3096,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.620,0.0000,-1.0000,-0.0130,-0.9862,-0.0533,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.640,0.0000,-1.0000,-0.0111,-0.9864,-0.2618,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.660,0.0000,-1.0000,-0.0038,-0.9714,-0.0666,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.680,0.0000,-1.0000,0.0063,-0.9734,-0.2216,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.700,0.0000,-1.0000,-0.0043,-0.9959,-0.3215,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.720,0.0000,-1.0000,0.0136,-1.0141,-0.3899,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.740,0.0000,-1.0000,0.0089,-0.9750,-0.4437,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.760,0.0000,-1.0000,0.0015,-0.9800,-0.6084,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.780,0.0000,-1.0000,0.0031,-0.9840,-0.5482,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.800,0.0000,-1.0000,0.0125,-0.9771,-0.5120,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.820,0.0000,-1.0000,-0.0105,-1.0007,-0.6749,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.840,0.0000,-1.0000,-0.0065,-0.9953,-0.5856,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.860,0.0000,-1.0000,0.0121,-0.9878,-0.7641,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.880,0.0000,-1.0000,0.0051,-1.0087,-0.6826,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.900,0.0000,-1.0000,0.0011,-1.0088,-0.5709,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.920,0.0000,-1.0000,0.0110,-1.0119,-0.8370,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.940,0.0000,-1.0000,0.0220,-0.9757,-0.5427,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.960,0.0000,-1.0000,0.0021,-1.0114,-0.4904,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,0.980,0.0000,-1.0000,0.0118,-0.9896,-0.6315,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.000,0.0000,-1.0000,0.0079,-0.9922,-0.4523,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.020,0.0000,-1.0000,0.0166,-0.9925,-0.5486,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.040,0.0000,-1.0000,0.0048,-0.9869,-0.5215,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.060,0.0000,-1.0000,-0.0025,-0.9698,-0.5344,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.080,0.0000,-1.0000,0.0077,-0.9931,-0.5073,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.100,0.0000,-1.0000,0.0046,-0.9948,-0.4808,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.120,0.0000,-1.0000,0.0160,-0.9699,-0.2895,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.140,0.0000,-1.0000,-0.0046,-1.0057,-0.2921,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.160,0.0000,-1.0000,-0.0062,-0.9880,0.0496,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.180,0.0000,-1.0000,-0.0077,-0.9840,-0.2253,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.200,0.0000,-1.0000,-0.0076,-0.9799,0.0331,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.220,0.0000,-1.0000,-0.0106,-0.9883,-0.1493,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.240,0.0000,-1.0000,-0.0023,-0.9740,-0.1953,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.260,0.0000,-1.0000,0.0122,-1.0004,-0.0129,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.280,0.0000,-1.0000,0.0121,-1.0407,0.0531,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.300,0.0000,-1.0000,0.0021,-1.0107,0.0434,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.320,0.0000,-1.0000,-0.0029,-0.9956,0.0234,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.340,0.0000,-1.0000,0.0054,-0.9924,0.0673,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.360,0.0000,-1.0000,-0.0141,-1.0010,0.3343,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.380,0.0000,-1.0000,-0.0048,-1.0185,0.1703,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.400,0.0000,-1.0000,0.0047,-0.9667,0.0680,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.420,0.0000,-1.0000,0.0235,-0.9792,0.0070,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.440,0.0000,-1.0000,0.0005,-1.0054,0.1929,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.460,0.0000,-1.0000,-0.0121,-1.0021,0.3035,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.480,0.0000,-1.0000,-0.0058,-0.9995,0.1313,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.500,0.0000,-1.0000,-0.0057,-1.0239,0.0583,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.520,0.0000,-1.0000,-0.0166,-1.0031,0.1590,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.540,0.0000,-1.0000,-0.0181,-0.9973,0.2883,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.560,0.0000,-1.0000,-0.0225,-1.0152,0.1185,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.580,0.0000,-1.0000,-0.0008,-1.0091,0.3749,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.600,0.0000,-1.0000,-0.0036,-0.9965,0.2512,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.620,0.0000,-1.0000,0.0034,-1.0041,0.2579,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.640,0.0000,-1.0000,-0.0057,-1.0174,0.0121,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.660,0.0000,-1.0000,-0.0003,-0.9869,0.0518,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.680,0.0000,-1.0000,0.0219,-1.0141,0.2804,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.700,0.0000,-1.0000,0.0052,-1.0032,-0.0847,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.720,0.0000,-1.0000,0.0132,-0.9979,0.1169,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.740,0.0000,-1.0000,0.0021,-0.9918,0.1231,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.760,0.0000,-1.0000,-0.0220,-0.9884,0.0642,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.780,0.0000,-1.0000,-0.0192,-0.9973,-0.0314,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.800,0.0000,-1.0000,-0.0132,-0.9980,0.0275,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.820,0.0000,-1.0000,-0.0013,-0.9757,0.0305,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.840,0.0000,-1.0000,0.0031,-0.9966,0.0956,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.860,0.0000,-1.0000,0.0025,-0.9951,-0.0760,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.880,0.0000,-1.0000,-0.0006,-1.0316,-0.0308,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.900,0.0000,-1.0000,-0.0036,-1.0168,0.1749,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.920,0.0000,-1.0000,-0.0004,-1.0211,0.0138,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.940,0.0000,-1.0000,0.0001,-0.9921,0.1125,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.960,0.0000,-1.0000,0.0004,-0.9992,-0.2044,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,1.980,0.0000,-1.0000,0.0031,-1.0054,0.0019,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.000,0.0000,-1.0000,-0.0005,-0.9723,-0.1711,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.020,0.0000,-1.0000,-0.0014,-0.9869,0.0363,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.040,0.0000,-1.0000,-0.0023,-1.0051,-0.1122,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.060,0.0000,-1.0000,0.0046,-1.0163,0.0017,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.080,0.0000,-1.0000,0.0025,-0.9793,-0.0072,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.100,0.0000,-1.0000,-0.0052,-1.0036,-0.1731,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.120,0.0000,-1.0000,-0.0009,-1.0041,-0.0634,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.140,0.0000,-1.0000,-0.0010,-0.9911,-0.1256,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.160,0.0000,-1.0000,-0.0095,-1.0023,-0.2266,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.180,0.0000,-1.0000,-0.0067,-1.0107,0.0120,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.200,0.0000,-1.0000,-0.0085,-1.0028,0.0761,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.220,0.0000,-1.0000,0.0209,-0.9966,-0.1603,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.240,0.0000,-1.0000,-0.0109,-0.9967,-0.0466,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.260,0.0000,-1.0000,0.0286,-1.0053,-0.0687,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.280,0.0000,-1.0000,0.0036,-1.0047,-0.1611,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.300,0.0000,-1.0000,0.0045,-1.0166,-0.1648,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.320,0.0000,-1.0000,-0.0096,-0.9908,-0.1622,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.340,0.0000,-1.0000,0.0043,-1.0138,0.0416,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.360,0.0000,-1.0000,-0.0062,-1.0146,0.0832,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.380,0.0000,-1.0000,-0.0036,-1.0033,-0.1367,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.400,0.0000,-1.0000,-0.0213,-0.9902,0.0224,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.420,0.0000,-1.0000,0.0026,-0.9870,-0.0079,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.440,0.0000,-1.0000,0.0148,-0.9895,-0.0031,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.460,0.0000,-1.0000,-0.0007,-1.0147,0.0573,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.480,0.0000,-1.0000,0.0060,-1.0163,-0.0716,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.500,0.0000,-1.0000,0.0008,-0.9781,0.0105,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.520,0.0000,-1.0000,0.0023,-0.9887,-0.0087,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.540,0.0000,-1.0000,0.0058,-1.0013,0.1286,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.560,0.0000,-1.0000,-0.0090,-0.9598,0.1538,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.580,0.0000,-1.0000,0.0063,-1.0025,-0.0337,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.600,0.0000,-1.0000,0.0083,-1.0322,-0.1215,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.620,0.0000,-1.0000,0.0085,-1.0044,-0.0473,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.640,0.0000,-1.0000,-0.0155,-0.9910,-0.2344,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.660,0.0000,-1.0000,0.0015,-0.9913,-0.0130,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.680,0.0000,-1.0000,0.0150,-0.9834,0.0878,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.700,0.0000,-1.0000,0.0124,-1.0020,-0.0356,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.720,0.0000,-1.0000,-0.0033,-0.9826,-0.0497,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.740,0.0000,-1.0000,-0.0051,-0.9850,0.1980,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.760,0.0000,-1.0000,-0.0170,-0.9864,0.0051,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.780,0.0000,-1.0000,-0.0125,-0.9887,-0.0023,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.800,0.0000,-1.0000,-0.0109,-0.9972,-0.1383,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.820,0.0000,-1.0000,-0.0112,-1.0134,0.0148,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.840,0.0000,-1.0000,0.0029,-1.0164,0.0163,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.860,0.0000,-1.0000,-0.0053,-0.9994,0.1319,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.880,0.0000,-1.0000,0.0032,-0.9991,0.0804,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.900,0.0000,-1.0000,-0.0045,-1.0125,-0.0993,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.920,0.0000,-1.0000,-0.0099,-0.9821,-0.0777,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.940,0.0000,-1.0000,-0.0201,-0.9996,0.0846,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.960,0.0000,-1.0000,0.0066,-0.9988,0.1055,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,2.980,0.0000,-1.0000,0.0041,-1.0071,0.0738,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.000,0.0000,-1.0000,-0.0097,-1.0034,0.2102,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.020,0.0000,0.0000,0.0024,-0.8969,-0.0013,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.040,0.0000,0.0000,0.0027,-0.8378,0.0727,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.060,0.0000,0.0000,-0.0113,-0.7648,-0.0263,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.080,0.0000,0.0000,-0.0094,-0.6962,-0.0014,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.100,0.0000,0.0000,-0.0046,-0.6421,-0.1464,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.120,0.0000,0.0000,-0.0067,-0.5868,-0.0480,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.140,0.0000,0.0000,0.0059,-0.5362,-0.1492,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.160,0.0000,0.0000,0.0057,-0.4756,0.0163,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.180,0.0000,0.0000,0.0132,-0.4287,-0.0216,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.200,0.0000,0.0000,0.0117,-0.3868,-0.1607,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.220,0.0000,0.0000,-0.0189,-0.3441,0.0156,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.240,0.0000,0.0000,0.0055,-0.3120,0.0642,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.260,0.0000,0.0000,0.0007,-0.2797,-0.0280,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.280,0.0000,0.0000,0.0064,-0.2985,0.0590,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.300,0.0000,0.0000,0.0038,-0.2757,0.0621,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.320,0.0000,0.0000,-0.0131,-0.2268,0.0631,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.340,0.0000,0.0000,-0.0028,-0.2395,-0.0275,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.360,0.0000,0.0000,0.0063,-0.1805,-0.0809,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.380,0.0000,0.0000,-0.0002,-0.1765,-0.1225,0,True,synthetic_planning_placeholder_not_measured
