trial_id,leg_setting,leg_length_m,t_s,pitch_deg,target_leg_m,balance_enabled,protection_triggered,provisional,source
e3_short_02,short,0.055,2.060,-0.05671,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.080,0.05975,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.100,-0.00521,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.120,-0.00039,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.140,0.09109,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.160,0.01133,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.180,0.04015,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.200,0.02243,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.220,-0.00267,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.240,0.03847,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.260,-0.05026,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.280,0.04051,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.300,-0.11705,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.320,-0.05816,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.340,0.06537,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.360,-0.08216,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.380,-0.04693,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.400,-0.02073,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.420,-0.12203,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.440,0.04379,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.460,-0.15029,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.480,-0.16532,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.500,0.01437,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.520,-0.08978,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.540,0.05514,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.560,-0.09086,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.580,-0.14184,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.600,0.02253,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.620,0.06435,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.640,0.05590,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.660,-0.05115,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.680,-0.04671,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.700,-0.07042,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.720,-0.14018,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.740,0.09199,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.760,-0.19986,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.780,0.05931,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.800,0.27436,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.820,0.18568,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.840,0.06989,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.860,-0.01040,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.880,-0.00401,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.900,0.05602,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.920,0.10887,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.940,0.01933,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.960,0.02544,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,2.980,0.03198,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_02,short,0.055,3.000,-0.03090,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.200,-0.10738,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.180,0.00021,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.160,-0.19696,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.140,-0.04508,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.120,0.06686,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.100,-0.06589,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.080,0.10763,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.060,-0.07411,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.040,0.30407,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,-0.020,-0.07067,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.000,6.07436,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.020,5.58696,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.040,5.18045,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.060,4.84277,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.080,4.31152,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.100,4.16641,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.120,3.93783,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.140,3.63382,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.160,3.26028,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.180,2.78988,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.200,2.60017,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.220,2.35471,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.240,2.35160,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.260,1.89956,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.280,1.89563,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.300,1.54389,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.320,1.41290,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.340,1.07620,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.360,1.19234,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.380,0.79216,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.400,0.54471,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.420,0.46529,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.440,0.43378,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.460,0.28995,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.480,0.35009,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.500,0.27095,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.520,0.17559,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.540,0.00162,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.560,-0.11786,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.580,-0.00718,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.600,-0.13667,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.620,-0.19503,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.640,0.03500,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.660,0.07642,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.680,-0.48864,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.700,-0.18326,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.720,-0.20924,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.740,-0.11835,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.760,-0.20984,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.780,-0.10237,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.800,-0.22685,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.820,-0.28781,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.840,-0.33687,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.860,-0.15409,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.880,-0.30269,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.900,-0.23002,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.920,-0.09925,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.940,-0.23021,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.960,-0.33652,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,0.980,-0.28680,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.000,-0.31534,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.020,-0.32527,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.040,-0.24916,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.060,-0.13002,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.080,-0.31267,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.100,-0.24017,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.120,-0.28040,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.140,-0.19536,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.160,-0.01238,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.180,-0.04257,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.200,-0.29629,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.220,-0.08213,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.240,-0.05700,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.260,-0.14492,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.280,-0.10537,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.300,-0.02270,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.320,-0.08959,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.340,-0.10409,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.360,-0.21317,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.380,-0.05511,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.400,-0.06998,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.420,-0.07040,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.440,-0.01897,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.460,-0.09047,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.480,-0.00803,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.500,-0.03269,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.520,-0.05241,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.540,0.01943,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.560,0.04362,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.580,0.13016,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.600,0.08925,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.620,0.07506,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.640,0.21241,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.660,0.09019,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.680,-0.21821,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.700,0.19674,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.720,0.07545,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.740,0.12812,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.760,-0.07015,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.780,-0.14490,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.800,0.10963,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.820,-0.15799,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.840,0.32119,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.860,0.02022,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.880,0.04986,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.900,0.03866,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.920,-0.17026,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.940,0.12493,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.960,-0.08514,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,1.980,0.04473,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.000,0.12279,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.020,-0.09432,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.040,-0.10880,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.060,0.21382,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.080,-0.14821,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.100,-0.04326,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.120,0.19345,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.140,-0.00699,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.160,-0.03795,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.180,0.01650,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.200,0.13501,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.220,-0.35514,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.240,0.02797,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.260,0.08501,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.280,-0.22235,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.300,-0.02674,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.320,0.05641,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.340,0.27968,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.360,0.06125,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.380,-0.09714,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.400,0.02018,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.420,-0.06440,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.440,-0.21320,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.460,-0.22384,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.480,-0.03828,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.500,-0.00175,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.520,-0.04485,0.055,1,0,True,synthetic_planning_placeholder_not_measured
e3_short_03,short,0.055,2.540,0.06890,0.055,1,0,True,synthetic_planning_placeholder_not_measured
